10 903
-959.955 -357.299 37.938
-619.713 730.091 40.902
-45.631 -519.169 57.183
-816.947 654.768 44.975
241.737 288.761 87.389
-847.853 -835.361 46.773
376.109 87.925 80.395
1.814 -728.441 65.322
-757.890 708.243 59.771
533.609 -341.535 94.796
-962.381 -573.331 6.937 -21.089
0 0

10 358
921.648 996.092 87.840
-564.711 -623.474 72.980
807.959 616.277 74.503
-149.087 654.096 72.113
-65.529 626.235 93.892
-417.289 788.531 67.961
-996.070 901.327 58.197
285.696 -462.886 70.134
-959.805 -826.921 67.084
-525.821 821.066 95.495
187.996 742.714 22.150 -1.880
-821.997 -737.486 -15.890 24.649
878.791 834.466 -4.078 13.322
256.719 771.347 3.978 2.864
-645.942 -52.348 -13.656 -16.050
-151.020 597.709 16.092 9.652
-19.619 683.879 13.979 -17.448
-841.941 380.240 -20.201 8.651
122.954 -922.050 -18.229 7.524
-659.536 -364.749 7.173 -19.519
-530.283 -876.205 18.804 18.161
895.142 -88.737 -3.975 -18.770
858.915 294.767 -9.820 -7.303
-107.523 -749.127 -22.650 21.821
934.752 653.162 -20.627 -22.680
33.402 -633.113 10.972 -21.091
-555.162 709.714 11.433 -5.367
-655.035 -255.769 0.114 -4.633
-131.974 -243.302 -11.472 -5.921
667.961 382.113 0.309 13.172
-323.120 619.556 -19.131 14.234
870.429 -671.241 11.055 20.130
981.921 617.139 22.450 0.383
984.026 336.858 4.292 -14.278
46.572 -371.010 5.354 9.788
373.221 -781.277 -19.845 -18.969
-24.579 -252.662 0.110 -8.915
-870.549 -983.218 -20.744 -4.842
636.338 -594.973 -15.608 12.669
-266.214 817.902 7.799 -7.107
435.041 209.941 18.276 10.477
-453.201 -97.292 21.198 14.834
531.697 62.098 -0.377 -2.377
280.821 191.129 3.654 -18.594
938.466 -849.421 -2.509 -23.302
-832.639 69.880 -3.144 20.092
474.908 249.936 7.762 -19.783
67.838 -377.586 -1.890 -12.428
832.354 -344.568 23.049 -15.521
558.139 769.879 24.313 2.246
-168.023 -42.567 24.869 -22.180
-851.439 140.919 -15.774 -22.824
291.497 268.662 -21.126 11.471
-661.457 29.193 6.564 20.336
-720.872 -426.978 -24.446 8.674
195.436 -53.454 21.246 0.695
601.978 771.793 10.174 4.003
541.672 379.468 -18.751 -15.659
-663.100 -755.292 -12.839 -12.863
385.626 -144.515 -10.688 -8.072
-875.852 -272.567 -21.600 -13.433
756.626 398.538 -18.096 -24.106
971.560 -701.714 9.568 4.175
244.832 232.567 -20.130 -3.830
4.360 601.730 -24.827 -11.349
-18.802 -743.120 -2.008 7.952
-498.412 406.127 20.089 22.180
-738.387 -623.952 -10.892 -15.356
103.482 -299.680 -3.789 -3.497
-901.142 124.591 -2.603 -23.240
422.877 -721.417 5.935 -8.307
511.150 432.202 12.863 -12.112
33.932 521.446 1.539 -24.622
778.326 981.222 8.331 -18.002
387.349 136.788 -20.822 16.224
512.836 -268.534 -24.132 -9.592
431.786 -116.827 11.911 13.266
-992.236 -627.713 15.027 10.766
-349.130 -161.524 -22.541 -20.949
-729.322 612.869 -8.062 7.615
134.315 739.071 7.994 -2.184
720.293 -347.032 4.814 2.691
789.756 359.684 -6.085 7.565
-908.850 -208.673 22.973 13.073
674.500 395.335 1.339 17.057
767.623 -345.359 2.823 -14.538
493.118 211.256 -10.487 19.095
-175.875 258.043 1.710 23.961
-2.886 -611.854 -3.223 -7.065
41.114 -936.363 20.626 -4.228
423.321 -418.346 -21.663 12.862
372.981 -947.627 0.935 1.187
447.708 -909.013 -6.756 5.383
-254.372 842.650 15.846 -19.031
53.905 -785.663 -24.936 21.951
472.380 70.948 20.912 -13.263
459.094 -292.449 4.673 -12.495
-228.812 11.951 8.277 -20.137
593.605 464.542 17.724 -0.835
516.914 -253.613 -24.648 -0.884
-162.626 -256.188 -20.501 14.575
-413.538 813.777 20.544 16.009
-971.886 824.290 12.960 12.512
-104.762 354.867 24.250 -16.142
-937.582 156.888 -3.636 -4.160
-831.161 -814.380 0.703 19.061
650.162 -262.905 -6.774 4.177
483.482 -256.903 -21.708 -16.979
486.909 -688.348 22.596 -23.166
-874.571 725.606 17.843 -21.161
549.896 232.134 16.351 -13.872
-412.998 624.024 -5.013 -8.764
-219.088 654.008 12.076 -1.256
839.628 -488.858 -7.195 12.245
248.237 441.226 -8.578 -6.707
-815.677 -211.434 1.314 16.781
100.218 -43.566 18.615 5.641
-317.960 458.339 9.480 -19.202
-309.527 33.226 -8.073 6.937
-342.750 476.537 23.172 10.954
130.545 409.921 -15.302 -0.746
921.063 100.110 -13.501 4.233
-458.665 116.830 22.526 -6.859
905.395 -46.404 -15.078 0.140
910.030 -858.510 -19.219 -10.198
599.829 610.450 -4.400 -17.742
-356.324 501.075 14.194 7.523
-22.388 494.671 -6.523 -22.296
-95.407 127.003 1.958 -4.359
-772.887 538.292 24.874 -5.789
-344.878 895.977 12.353 -10.987
-150.427 890.995 14.153 -6.010
-967.515 797.391 8.792 15.808
407.840 -824.323 23.065 -23.712
676.752 490.393 8.811 -8.641
-14.935 -908.468 -5.937 22.241
218.535 840.851 -7.117 11.141
379.143 -289.731 -19.648 -24.143
-393.754 708.201 -10.130 11.395
599.196 -839.087 -19.614 15.792
958.304 567.092 6.600 9.154
742.769 186.612 10.442 10.488
-322.995 -229.897 -23.153 16.552
-138.366 -163.592 13.793 -22.996
-322.741 -732.960 13.145 -23.590
-22.690 739.913 -22.733 14.589
448.114 -314.550 0.984 1.183
-153.637 254.795 -8.025 -4.883
